UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Email,Social_Media_Handle,Province,Channel2,RecordDate2,Duration2,Hours,Minutes,Seconds,Record_Date,Record_Time,Month_Name,DayOfWeek,Day_Type,Time_Category,Activity_Status
939766,Claud Paradis,male,black,22,Young Adult,18–24,Claud345@mailxyzcom,@Claud34,Gauteng,Trace TV,2016/03/21 22:48,2025-09-15 00:39:15,0,39,15,2016-03-21,2025-09-21 22:48:00,March,Monday,Weekday,Night,Active
939766,Claud Paradis,male,black,22,Young Adult,18–24,Claud345@mailxyzcom,@Claud34,Gauteng,Channel O,2016/03/20 14:01,2025-09-15 00:52:42,0,52,42,2016-03-20,2025-09-21 14:01:00,March,Sunday,Weekend,Afternoon,Active
2203482,Romeo Sieren,male,coloured,37,Adult,35–44,Romeo372@gmailcom,@Romeo37,Western Cape,Supersport Live Events,2016/03/27 06:00,2025-09-15 00:02:00,0,2,0,2016-03-27,2025-09-21 06:00:00,March,Sunday,Weekend,Morning,Active
2203482,Romeo Sieren,male,coloured,37,Adult,35–44,Romeo372@gmailcom,@Romeo37,Western Cape,ICC Cricket World Cup 2011,2016/03/29 11:09,2025-09-15 00:07:06,0,7,6,2016-03-29,2025-09-21 11:09:00,March,Tuesday,Weekday,Morning,Active
939769,Dion Curran,male,black,27,Young Adult,25–34,Dion335@mailxyzcom,@Dion33,Western Cape,Supersport Live Events,2016/03/24 12:34,2025-09-15 00:03:04,0,3,4,2016-03-24,2025-09-21 12:34:00,March,Thursday,Weekday,Afternoon,Active
939769,Dion Curran,male,black,27,Young Adult,25–34,Dion335@mailxyzcom,@Dion33,Western Cape,Africa Magic,2016/03/23 12:08,2025-09-15 00:00:23,0,0,23,2016-03-23,2025-09-21 12:08:00,March,Wednesday,Weekday,Afternoon,Active
939769,Dion Curran,male,black,27,Young Adult,25–34,Dion335@mailxyzcom,@Dion33,Western Cape,Trace TV,2016/03/26 13:46,2025-09-15 00:00:03,0,0,3,2016-03-26,2025-09-21 13:46:00,March,Saturday,Weekend,Afternoon,Active
939769,Dion Curran,male,black,27,Young Adult,25–34,Dion335@mailxyzcom,@Dion33,Western Cape,Supersport Live Events,2016/03/26 09:49,2025-09-15 00:01:22,0,1,22,2016-03-26,2025-09-21 09:49:00,March,Saturday,Weekend,Morning,Active
831878,Charlie Tatham,male,black,24,Young Adult,18–24,Charlie362@gmailcom,@Charlie36,Mpumalanga,Cartoon Network,2016/03/05 05:51,2025-09-15 00:00:51,0,0,51,2016-03-05,2025-09-21 05:51:00,March,Saturday,Weekend,Morning,Active
904424,Kip Mccollum,male,indian_asian,33,Young Adult,25–34,Kip143@mailcom,@Kip14,Limpopo,Supersport Live Events,2016/03/24 15:09,2025-09-15 00:45:20,0,45,20,2016-03-24,2025-09-21 15:09:00,March,Thursday,Weekday,Afternoon,Active
904424,Kip Mccollum,male,indian_asian,33,Young Adult,25–34,Kip143@mailcom,@Kip14,Limpopo,Supersport Live Events,2016/03/26 07:31,2025-09-15 00:08:10,0,8,10,2016-03-26,2025-09-21 07:31:00,March,Saturday,Weekend,Morning,Active
820545,Lane Pool,male,white,22,Young Adult,18–24,Lane113@mailcom,@Lane11,Gauteng,Channel O,2016/02/27 15:58,2025-09-15 00:01:09,0,1,9,2016-02-27,2025-09-21 15:58:00,February,Saturday,Weekend,Afternoon,Active
892659,Valentine Mastrangelo,male,black,45,Adult,45–54,Valentine472@gmailcom,@Valentine47,North West,Boomerang,2016/03/19 16:56,2025-09-15 00:18:36,0,18,36,2016-03-19,2025-09-21 16:56:00,March,Saturday,Weekend,Afternoon,Active
791470,Gretta Mosser,female,coloured,24,Young Adult,18–24,Gretta435@mailxyzcom,@Gretta43,Gauteng,E! Entertainment,2016/02/14 15:09,2025-09-15 00:01:20,0,1,20,2016-02-14,2025-09-21 15:09:00,February,Sunday,Weekend,Afternoon,Active
786241,Valentine Paradis,male,black,48,Adult,45–54,Valentine475@mailxyzcom,@Valentine47,Gauteng,Channel O,2016/02/11 19:47,2025-09-15 00:00:27,0,0,27,2016-02-11,2025-09-21 19:47:00,February,Thursday,Weekday,Evening,Active
809156,Hugh Styer,male,black,25,Young Adult,25–34,Hugh14@abcmailcom,@Hugh1,Mpumalanga,Cartoon Network,2016/03/02 17:49,2025-09-15 00:00:10,0,0,10,2016-03-02,2025-09-21 17:49:00,March,Wednesday,Weekday,Evening,Active
809156,Hugh Styer,male,black,25,Young Adult,25–34,Hugh14@abcmailcom,@Hugh1,Mpumalanga,Trace TV,2016/02/13 03:21,2025-09-15 00:23:42,0,23,42,2016-02-13,2025-09-21 03:21:00,February,Saturday,Weekend,Night,Active
866372,Bernardo Restivo,male,None,22,Young Adult,18–24,Bernardo323@mailcom,@Bernardo32,Western Cape,Trace TV,2016/03/18 22:04,2025-09-15 00:00:21,0,0,21,2016-03-18,2025-09-21 22:04:00,March,Friday,Weekday,Night,Active
866372,Bernardo Restivo,male,None,22,Young Adult,18–24,Bernardo323@mailcom,@Bernardo32,Western Cape,ICC Cricket World Cup 2011,2016/03/19 19:47,2025-09-15 00:00:50,0,0,50,2016-03-19,2025-09-21 19:47:00,March,Saturday,Weekend,Evening,Active
866372,Bernardo Restivo,male,None,22,Young Adult,18–24,Bernardo323@mailcom,@Bernardo32,Western Cape,Trace TV,2016/03/12 20:12,2025-09-15 00:10:42,0,10,42,2016-03-12,2025-09-21 20:12:00,March,Saturday,Weekend,Evening,Active
366496,Alissa Woolard,female,black,18,Young Adult,18–24,Alissa143@mailcom,@Alissa14,Gauteng,Trace TV,2016/01/02 15:11,2025-09-15 00:09:18,0,9,18,2016-01-02,2025-09-21 15:11:00,January,Saturday,Weekend,Afternoon,Active
943214,Royal Creager,male,indian_asian,25,Young Adult,25–34,Royal174@abcmailcom,@Royal17,Gauteng,ICC Cricket World Cup 2011,2016/03/28 18:46,2025-09-15 00:00:00,0,0,0,2016-03-28,2025-09-21 18:46:00,March,Monday,Weekday,Evening,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Channel O,2016/02/26 16:00,2025-09-15 00:12:51,0,12,51,2016-02-26,2025-09-21 16:00:00,February,Friday,Weekday,Afternoon,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Africa Magic,2016/03/02 10:03,2025-09-15 00:00:06,0,0,6,2016-03-02,2025-09-21 10:03:00,March,Wednesday,Weekday,Morning,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Channel O,2016/03/11 06:00,2025-09-15 01:12:57,1,12,57,2016-03-11,2025-09-21 06:00:00,March,Friday,Weekday,Morning,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Trace TV,2016/03/03 17:26,2025-09-15 00:03:57,0,3,57,2016-03-03,2025-09-21 17:26:00,March,Thursday,Weekday,Evening,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Channel O,2016/03/05 05:08,2025-09-15 00:05:09,0,5,9,2016-03-05,2025-09-21 05:08:00,March,Saturday,Weekend,Morning,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Trace TV,2016/03/06 16:53,2025-09-15 00:17:30,0,17,30,2016-03-06,2025-09-21 16:53:00,March,Sunday,Weekend,Afternoon,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Channel O,2016/02/27 15:52,2025-09-15 02:27:57,2,27,57,2016-02-27,2025-09-21 15:52:00,February,Saturday,Weekend,Afternoon,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Channel O,2016/02/27 19:27,2025-09-15 01:09:51,1,9,51,2016-02-27,2025-09-21 19:27:00,February,Saturday,Weekend,Evening,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Africa Magic,2016/03/08 22:07,2025-09-15 00:01:54,0,1,54,2016-03-08,2025-09-21 22:07:00,March,Tuesday,Weekday,Night,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Vuzu,2016/03/09 21:20,2025-09-15 00:01:36,0,1,36,2016-03-09,2025-09-21 21:20:00,March,Wednesday,Weekday,Night,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,kykNET,2016/03/09 20:06,2025-09-15 00:09:12,0,9,12,2016-03-09,2025-09-21 20:06:00,March,Wednesday,Weekday,Evening,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Vuzu,2016/03/09 20:29,2025-09-15 00:01:37,0,1,37,2016-03-09,2025-09-21 20:29:00,March,Wednesday,Weekday,Evening,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Trace TV,2016/03/10 00:24,2025-09-15 00:23:15,0,23,15,2016-03-10,2025-09-21 00:24:00,March,Thursday,Weekday,Night,Active
820627,Jacinto Crotty,male,black,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng,Channel O,2016/03/10 02:18,2025-09-15 00:02:27,0,2,27,2016-03-10,2025-09-21 02:18:00,March,Thursday,Weekday,Night,Active
788877,Katharina Condie,female,coloured,26,Young Adult,25–34,Katharina414@abcmailcom,@Katharina41,Western Cape,Channel O,2016/01/10 15:38,2025-09-15 00:00:36,0,0,36,2016-01-10,2025-09-21 15:38:00,January,Sunday,Weekend,Afternoon,Active
788877,Katharina Condie,female,coloured,26,Young Adult,25–34,Katharina414@abcmailcom,@Katharina41,Western Cape,Trace TV,2016/01/10 13:46,2025-09-15 00:03:24,0,3,24,2016-01-10,2025-09-21 13:46:00,January,Sunday,Weekend,Afternoon,Active
788877,Katharina Condie,female,coloured,26,Young Adult,25–34,Katharina414@abcmailcom,@Katharina41,Western Cape,Channel O,2016/01/07 15:02,2025-09-15 00:06:24,0,6,24,2016-01-07,2025-09-21 15:02:00,January,Thursday,Weekday,Afternoon,Active
788877,Katharina Condie,female,coloured,26,Young Adult,25–34,Katharina414@abcmailcom,@Katharina41,Western Cape,Africa Magic,2016/01/08 06:58,2025-09-15 00:01:08,0,1,8,2016-01-08,2025-09-21 06:58:00,January,Friday,Weekday,Morning,Active
809188,Nakita Pool,female,black,13,Teen,Under 18,Nakita185@mailxyzcom,@Nakita18,Free State,SuperSport Blitz,2016/02/21 19:08,2025-09-15 00:13:00,0,13,0,2016-02-21,2025-09-21 19:08:00,February,Sunday,Weekend,Evening,Active
941006,Rebecka Shkreli,female,indian_asian,29,Young Adult,25–34,Rebecka243@mailcom,@Rebecka24,Kwazulu Natal,Boomerang,2016/03/10 11:06,2025-09-15 00:07:38,0,7,38,2016-03-10,2025-09-21 11:06:00,March,Thursday,Weekday,Morning,Active
866405,Samuel Tatham,male,white,34,Young Adult,25–34,Samuel263@mailcom,@Samuel26,Gauteng,ICC Cricket World Cup 2011,2016/03/15 12:34,2025-09-15 00:02:16,0,2,16,2016-03-15,2025-09-21 12:34:00,March,Tuesday,Weekday,Afternoon,Active
809199,Charlie Beville,male,coloured,35,Adult,35–44,Charlie361@yahoocom,@Charlie36,Western Cape,ICC Cricket World Cup 2011,2016/03/05 11:09,2025-09-15 00:31:08,0,31,8,2016-03-05,2025-09-21 11:09:00,March,Saturday,Weekend,Morning,Active
809199,Charlie Beville,male,coloured,35,Adult,35–44,Charlie361@yahoocom,@Charlie36,Western Cape,Cartoon Network,2016/01/13 20:45,2025-09-15 00:00:11,0,0,11,2016-01-13,2025-09-21 20:45:00,January,Wednesday,Weekday,Evening,Active
809209,Garry Holt,male,None,24,Young Adult,18–24,Garry283@mailcom,@Garry28,Western Cape,Boomerang,2016/01/09 11:19,2025-09-15 00:00:59,0,0,59,2016-01-09,2025-09-21 11:19:00,January,Saturday,Weekend,Morning,Active
809209,Garry Holt,male,None,24,Young Adult,18–24,Garry283@mailcom,@Garry28,Western Cape,Trace TV,2016/01/10 13:13,2025-09-15 00:01:21,0,1,21,2016-01-10,2025-09-21 13:13:00,January,Sunday,Weekend,Afternoon,Active
809209,Garry Holt,male,None,24,Young Adult,18–24,Garry283@mailcom,@Garry28,Western Cape,Boomerang,2016/02/18 03:16,2025-09-15 00:20:20,0,20,20,2016-02-18,2025-09-21 03:16:00,February,Thursday,Weekday,Night,Active
809209,Garry Holt,male,None,24,Young Adult,18–24,Garry283@mailcom,@Garry28,Western Cape,Boomerang,2016/02/23 07:31,2025-09-15 01:00:14,1,0,14,2016-02-23,2025-09-21 07:31:00,February,Tuesday,Weekday,Morning,Active
820693,Chas Mcculloch,male,coloured,36,Adult,35–44,Chas354@abcmailcom,@Chas35,Western Cape,ICC Cricket World Cup 2011,2016/03/02 05:11,2025-09-15 00:00:34,0,0,34,2016-03-02,2025-09-21 05:11:00,March,Wednesday,Weekday,Morning,Active
820693,Chas Mcculloch,male,coloured,36,Adult,35–44,Chas354@abcmailcom,@Chas35,Western Cape,SuperSport Blitz,2016/02/25 12:15,2025-09-15 00:13:34,0,13,34,2016-02-25,2025-09-21 12:15:00,February,Thursday,Weekday,Afternoon,Active
820693,Chas Mcculloch,male,coloured,36,Adult,35–44,Chas354@abcmailcom,@Chas35,Western Cape,M-Net,2016/02/25 12:24,2025-09-15 00:02:11,0,2,11,2016-02-25,2025-09-21 12:24:00,February,Thursday,Weekday,Afternoon,Active
771123,None None,None,None,0,Child,Under 18,Alecia173@mailcom,None,None,Channel O,2016/03/26 21:22,2025-09-15 00:02:27,0,2,27,2016-03-26,2025-09-21 21:22:00,March,Saturday,Weekend,Night,Active
809245,Hollis Pool,male,coloured,35,Adult,35–44,Hollis383@mailcom,@Hollis38,Western Cape,Supersport Live Events,2016/03/24 17:24,2025-09-15 00:02:34,0,2,34,2016-03-24,2025-09-21 17:24:00,March,Thursday,Weekday,Evening,Active
809245,Hollis Pool,male,coloured,35,Adult,35–44,Hollis383@mailcom,@Hollis38,Western Cape,Supersport Live Events,2016/03/24 13:33,2025-09-15 00:08:04,0,8,4,2016-03-24,2025-09-21 13:33:00,March,Thursday,Weekday,Afternoon,Active
809251,Yong Mcclaine,male,None,26,Young Adult,25–34,Yong483@mailcom,@Yong48,Western Cape,Cartoon Network,2016/03/08 13:12,2025-09-15 00:04:16,0,4,16,2016-03-08,2025-09-21 13:12:00,March,Tuesday,Weekday,Afternoon,Active
809251,Yong Mcclaine,male,None,26,Young Adult,25–34,Yong483@mailcom,@Yong48,Western Cape,Cartoon Network,2016/03/29 07:24,2025-09-15 00:00:04,0,0,4,2016-03-29,2025-09-21 07:24:00,March,Tuesday,Weekday,Morning,Active
820728,Emerson Mcclaine,male,black,27,Young Adult,25–34,Emerson244@abcmailcom,@Emerson24,Gauteng,Channel O,2016/03/11 08:21,2025-09-15 00:04:06,0,4,6,2016-03-11,2025-09-21 08:21:00,March,Friday,Weekday,Morning,Active
820728,Emerson Mcclaine,male,black,27,Young Adult,25–34,Emerson244@abcmailcom,@Emerson24,Gauteng,ICC Cricket World Cup 2011,2016/03/12 14:07,2025-09-15 00:01:54,0,1,54,2016-03-12,2025-09-21 14:07:00,March,Saturday,Weekend,Afternoon,Active
820728,Emerson Mcclaine,male,black,27,Young Adult,25–34,Emerson244@abcmailcom,@Emerson24,Gauteng,Channel O,2016/03/16 08:20,2025-09-15 00:13:57,0,13,57,2016-03-16,2025-09-21 08:20:00,March,Wednesday,Weekday,Morning,Active
2368907,Krysta Mastrangelo,female,white,40,Adult,35–44,Krysta435@mailxyzcom,@Krysta43,Gauteng,Cartoon Network,2016/03/22 13:16,2025-09-15 00:42:17,0,42,17,2016-03-22,2025-09-21 13:16:00,March,Tuesday,Weekday,Afternoon,Active
2368907,Krysta Mastrangelo,female,white,40,Adult,35–44,Krysta435@mailxyzcom,@Krysta43,Gauteng,SawSee,2016/03/20 13:15,2025-09-15 00:03:20,0,3,20,2016-03-20,2025-09-21 13:15:00,March,Sunday,Weekend,Afternoon,Active
894457,None None,None,None,0,Child,Under 18,Shelley73@mailcom,None,None,ICC Cricket World Cup 2011,2016/03/25 10:19,2025-09-15 00:01:46,0,1,46,2016-03-25,2025-09-21 10:19:00,March,Friday,Weekday,Morning,Active
2090790,Len Tancredi,male,white,41,Adult,35–44,Len441@yahoocom,@Len44,Gauteng,Cartoon Network,2016/03/02 14:15,2025-09-15 00:00:00,0,0,0,2016-03-02,2025-09-21 14:15:00,March,Wednesday,Weekday,Afternoon,Active
2090790,Len Tancredi,male,white,41,Adult,35–44,Len441@yahoocom,@Len44,Gauteng,Supersport Live Events,2016/03/14 06:37,2025-09-15 00:04:36,0,4,36,2016-03-14,2025-09-21 06:37:00,March,Monday,Weekday,Morning,Active
2090790,Len Tancredi,male,white,41,Adult,35–44,Len441@yahoocom,@Len44,Gauteng,Cartoon Network,2016/03/14 10:58,2025-09-15 00:01:27,0,1,27,2016-03-14,2025-09-21 10:58:00,March,Monday,Weekday,Morning,Active
2090790,Len Tancredi,male,white,41,Adult,35–44,Len441@yahoocom,@Len44,Gauteng,ICC Cricket World Cup 2011,2016/03/19 06:43,2025-09-15 00:14:58,0,14,58,2016-03-19,2025-09-21 06:43:00,March,Saturday,Weekend,Morning,Active
2090790,Len Tancredi,male,white,41,Adult,35–44,Len441@yahoocom,@Len44,Gauteng,Supersport Live Events,2016/03/24 09:20,2025-09-15 00:00:22,0,0,22,2016-03-24,2025-09-21 09:20:00,March,Thursday,Weekday,Morning,Active
939982,Wilton Mcculloch,male,black,46,Adult,45–54,Wilton411@yahoocom,@Wilton41,Kwazulu Natal,MK,2016/03/31 11:57,2025-09-15 00:02:14,0,2,14,2016-03-31,2025-09-21 11:57:00,March,Thursday,Weekday,Morning,Active
27318,None None,None,None,0,Child,Under 18,Bess32@gmailcom,None,None,ICC Cricket World Cup 2011,2016/03/26 18:48,2025-09-15 00:02:00,0,2,0,2016-03-26,2025-09-21 18:48:00,March,Saturday,Weekend,Evening,Active
868317,None None,None,None,0,Child,Under 18,Gretta294@abcmailcom,None,None,Africa Magic,2016/03/29 22:00,2025-09-15 00:16:03,0,16,3,2016-03-29,2025-09-21 22:00:00,March,Tuesday,Weekday,Night,Active
868317,None None,None,None,0,Child,Under 18,Gretta294@abcmailcom,None,None,CNN,2016/03/29 21:18,2025-09-15 00:01:45,0,1,45,2016-03-29,2025-09-21 21:18:00,March,Tuesday,Weekday,Night,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,Supersport Live Events,2016/02/19 16:12,2025-09-15 00:00:58,0,0,58,2016-02-19,2025-09-21 16:12:00,February,Friday,Weekday,Afternoon,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,Supersport Live Events,2016/02/19 07:09,2025-09-15 00:00:16,0,0,16,2016-02-19,2025-09-21 07:09:00,February,Friday,Weekday,Morning,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,Supersport Live Events,2016/02/26 15:34,2025-09-15 00:01:06,0,1,6,2016-02-26,2025-09-21 15:34:00,February,Friday,Weekday,Afternoon,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,Supersport Live Events,2016/02/19 12:45,2025-09-15 00:00:20,0,0,20,2016-02-19,2025-09-21 12:45:00,February,Friday,Weekday,Afternoon,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,Supersport Live Events,2016/02/19 06:36,2025-09-15 00:01:04,0,1,4,2016-02-19,2025-09-21 06:36:00,February,Friday,Weekday,Morning,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,ICC Cricket World Cup 2011,2016/02/25 07:04,2025-09-15 00:00:50,0,0,50,2016-02-25,2025-09-21 07:04:00,February,Thursday,Weekday,Morning,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,Supersport Live Events,2016/02/25 16:43,2025-09-15 00:00:42,0,0,42,2016-02-25,2025-09-21 16:43:00,February,Thursday,Weekday,Afternoon,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,ICC Cricket World Cup 2011,2016/03/12 10:52,2025-09-15 00:52:22,0,52,22,2016-03-12,2025-09-21 10:52:00,March,Saturday,Weekend,Morning,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,ICC Cricket World Cup 2011,2016/02/23 10:52,2025-09-15 00:03:50,0,3,50,2016-02-23,2025-09-21 10:52:00,February,Tuesday,Weekday,Morning,Active
809311,Garry Fudge,male,coloured,30,Young Adult,25–34,Garry284@abcmailcom,@Garry28,Western Cape,SuperSport Blitz,2016/02/20 18:15,2025-09-15 00:00:00,0,0,0,2016-02-20,2025-09-21 18:15:00,February,Saturday,Weekend,Evening,Active
832127,Charlie Biggers,male,coloured,40,Adult,35–44,Charlie363@mailcom,@Charlie36,Western Cape,ICC Cricket World Cup 2011,2016/03/02 12:15,2025-09-15 00:23:32,0,23,32,2016-03-02,2025-09-21 12:15:00,March,Wednesday,Weekday,Afternoon,Active
61198,None None,None,None,0,Child,Under 18,Reagan471@yahoocom,None,None,Trace TV,2016/01/11 17:48,2025-09-15 00:16:18,0,16,18,2016-01-11,2025-09-21 17:48:00,January,Monday,Weekday,Evening,Active
61198,None None,None,None,0,Child,Under 18,Reagan471@yahoocom,None,None,Trace TV,2016/01/11 17:42,2025-09-15 00:00:39,0,0,39,2016-01-11,2025-09-21 17:42:00,January,Monday,Weekday,Evening,Active
905064,Donald Mina,male,indian_asian,47,Adult,45–54,Donald224@abcmailcom,@Donald22,Limpopo,ICC Cricket World Cup 2011,2016/03/29 10:50,2025-09-15 00:00:14,0,0,14,2016-03-29,2025-09-21 10:50:00,March,Tuesday,Weekday,Morning,Active
792937,Michel Sieren,male,black,32,Young Adult,25–34,Michel201@yahoocom,@Michel20,Gauteng,Channel O,2016/02/15 17:11,2025-09-15 00:01:03,0,1,3,2016-02-15,2025-09-21 17:11:00,February,Monday,Weekday,Evening,Active
792937,Michel Sieren,male,black,32,Young Adult,25–34,Michel201@yahoocom,@Michel20,Gauteng,Trace TV,2016/02/16 11:20,2025-09-15 00:12:39,0,12,39,2016-02-16,2025-09-21 11:20:00,February,Tuesday,Weekday,Morning,Active
792937,Michel Sieren,male,black,32,Young Adult,25–34,Michel201@yahoocom,@Michel20,Gauteng,ICC Cricket World Cup 2011,2016/02/28 05:30,2025-09-15 00:01:10,0,1,10,2016-02-28,2025-09-21 05:30:00,February,Sunday,Weekend,Morning,Active
930477,Stephen Paradis,male,indian_asian,34,Young Adult,25–34,Stephen155@mailxyzcom,@Stephen15,Gauteng,E! Entertainment,2016/03/30 07:08,2025-09-15 01:47:02,1,47,2,2016-03-30,2025-09-21 07:08:00,March,Wednesday,Weekday,Morning,Active
930477,Stephen Paradis,male,indian_asian,34,Young Adult,25–34,Stephen155@mailxyzcom,@Stephen15,Gauteng,CNN,2016/03/30 07:42,2025-09-15 00:32:45,0,32,45,2016-03-30,2025-09-21 07:42:00,March,Wednesday,Weekday,Morning,Active
930477,Stephen Paradis,male,indian_asian,34,Young Adult,25–34,Stephen155@mailxyzcom,@Stephen15,Gauteng,CNN,2016/03/28 08:36,2025-09-15 01:09:30,1,9,30,2016-03-28,2025-09-21 08:36:00,March,Monday,Weekday,Morning,Active
925034,Loyd Tancredi,male,indian_asian,37,Adult,35–44,Loyd494@abcmailcom,@Loyd49,Gauteng,ICC Cricket World Cup 2011,2016/03/30 08:41,2025-09-15 00:00:06,0,0,6,2016-03-30,2025-09-21 08:41:00,March,Wednesday,Weekday,Morning,Active
866626,Raymundo Luthy,male,black,26,Young Adult,25–34,Raymundo434@abcmailcom,@Raymundo43,Free State,Channel O,2016/03/17 18:31,2025-09-15 00:00:45,0,0,45,2016-03-17,2025-09-21 18:31:00,March,Thursday,Weekday,Evening,Active
905127,Stefan Vital,male,white,37,Adult,35–44,Stefan463@mailcom,@Stefan46,Eastern Cape,Supersport Live Events,2016/03/24 11:07,2025-09-15 00:26:52,0,26,52,2016-03-24,2025-09-21 11:07:00,March,Thursday,Weekday,Morning,Active
905127,Stefan Vital,male,white,37,Adult,35–44,Stefan463@mailcom,@Stefan46,Eastern Cape,Trace TV,2016/03/23 13:24,2025-09-15 00:00:00,0,0,0,2016-03-23,2025-09-21 13:24:00,March,Wednesday,Weekday,Afternoon,Active
591868,None None,None,None,0,Child,Under 18,Yolonda103@mailcom,None,None,SuperSport Blitz,2016/01/16 22:32,2025-09-15 00:00:04,0,0,4,2016-01-16,2025-09-21 22:32:00,January,Saturday,Weekend,Night,Active
851227,Irving Mastrangelo,male,black,32,Young Adult,25–34,Irving51@yahoocom,@Irving5,Gauteng,ICC Cricket World Cup 2011,2016/03/06 07:11,2025-09-15 00:10:02,0,10,2,2016-03-06,2025-09-21 07:11:00,March,Sunday,Weekend,Morning,Active
85476,Briana Caves,female,black,34,Young Adult,25–34,Briana402@gmailcom,@Briana40,Kwazulu Natal,Africa Magic,2016/01/02 14:48,2025-09-15 00:02:06,0,2,6,2016-01-02,2025-09-21 14:48:00,January,Saturday,Weekend,Afternoon,Active
793947,Hollis Mina,male,black,42,Adult,35–44,Hollis383@mailcom,@Hollis38,Gauteng,Boomerang,2016/02/15 09:03,2025-09-15 00:00:03,0,0,3,2016-02-15,2025-09-21 09:03:00,February,Monday,Weekday,Morning,Active
809432,Brendan Singer,male,coloured,37,Adult,35–44,Brendan453@mailcom,@Brendan45,Eastern Cape,Supersport Live Events,2016/03/06 14:07,2025-09-15 00:00:50,0,0,50,2016-03-06,2025-09-21 14:07:00,March,Sunday,Weekend,Afternoon,Active
892975,Shelley Reisinger,female,indian_asian,45,Adult,45–54,Shelley73@mailcom,@Shelley7,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/11 15:35,2025-09-15 00:01:06,0,1,6,2016-03-11,2025-09-21 15:35:00,March,Friday,Weekday,Afternoon,Active
2360308,Lane Martello,male,white,50,Adult,45–54,Lane112@gmailcom,@Lane11,Western Cape,ICC Cricket World Cup 2011,2016/03/09 11:09,2025-09-15 00:01:06,0,1,6,2016-03-09,2025-09-21 11:09:00,March,Wednesday,Weekday,Morning,Active
892659,Valentine Mastrangelo,male,black,45,Adult,45–54,Valentine472@gmailcom,@Valentine47,North West,Cartoon Network,2016/03/21 17:56,2025-09-15 00:00:21,0,0,21,2016-03-21,2025-09-21 17:56:00,March,Monday,Weekday,Evening,Active
841929,Jared Luthy,male,white,48,Adult,45–54,Jared501@yahoocom,@Jared50,Limpopo,Cartoon Network,2016/03/01 07:55,2025-09-15 00:00:49,0,0,49,2016-03-01,2025-09-21 07:55:00,March,Tuesday,Weekday,Morning,Active
821009,Raymundo Mcclaine,male,indian_asian,27,Young Adult,25–34,Raymundo435@mailxyzcom,@Raymundo43,Limpopo,ICC Cricket World Cup 2011,2016/02/26 08:59,2025-09-15 00:29:48,0,29,48,2016-02-26,2025-09-21 08:59:00,February,Friday,Weekday,Morning,Active
